-1.663035221647632866e+01,-1.325749131707752682e+01,-2.379346719418816747e+01,-2.722409715834766075e+01,-2.001957754898982955e+01,-1.566831875350971615e+01,-1.876693985340868664e+01,-1.783099353921609875e+01,-1.768322702199044727e+01,-9.211604499169274263e+00,-9.746324867242392997e+00,-1.961165924124529880e+01
-1.398128353339670049e+01,-1.475249920151989080e+01,-1.763335627211492351e+01,-1.489982132398425563e+01,-1.481472114816754626e+01,-1.355211936064917566e+01,-2.880689862842586635e+01,-1.200292983068245078e+01,-1.449593331054946788e+01,-1.163894017572464890e+01,-1.225008783105069199e+01,-1.210178753781907091e+01
-1.462330193890860031e+01,-1.165667954484144175e+01,-1.815450770773504985e+01,-1.964493729199979200e+01,-1.708810040281178999e+01,-1.296090174933240924e+01,-1.847342316583372934e+01,-9.438168387554950911e+00,-6.710318890139930659e+00,-1.686598093411154053e+01,-2.026370538420059120e+01,-1.299338124106458814e+01
-1.715118126780697949e+01,-7.249282397883101581e+00,-2.036702882382375890e+01,-1.460101608840676413e+01,-3.319669321704016340e+01,-1.485917041715060805e+01,-1.237564602237376832e+01,-1.594141853321896107e+01,-8.031248939449602275e+00,-1.739460382542670303e+01,-1.358485046646262262e+01,-1.712715054277665416e+01
-1.477454445431285990e+01,-5.776908871905565235e+00,-1.309909235687567453e+01,-1.358186442842471919e+01,-1.817687183445888977e+01,-1.905211010330540233e+01,-1.206135362319771787e+01,-1.523381715459781205e+01,-1.218260078880812003e+01,-1.581629932016232942e+01,-1.403530331065560333e+01,-1.922182429542754178e+01
-1.500720536373560243e+01,-5.376979687851934919e+00,-1.375030072388562985e+01,-1.328884330959034088e+01,-1.637727611544204365e+01,-2.006072612022014923e+01,-2.227254576471272784e+01,-1.433957171899238148e+01,-1.046193834304848913e+01,-1.327167581854302014e+01,-1.256953324860247179e+01,-1.268254506636071532e+01
-1.761137733036698449e+01,-1.052841705931843563e+01,-1.441625442227297427e+01,-1.212577931119761843e+01,-2.064833495655983953e+01,-1.507639639542463605e+01,-1.514452947877434141e+01,-8.493631201315100299e+00,-1.135331345545369430e+01,-1.123566532317409106e+01,-1.180292692108045571e+01,-7.489008301952615909e+00
-1.707477462850536654e+01,-1.532760566733977114e+01,-1.801513577568037761e+01,-1.313261144932092073e+01,-1.733658858067710540e+01,-1.633291390802718723e+01,-1.223018814017181555e+01,-7.219428352580966823e+00,-7.603305020256019731e+00,-1.217467752849236184e+01,-5.391620254059534822e+00,-1.134167274253138125e+01
-1.933705391001137386e+01,-1.471196294751497824e+01,-2.354441081116749857e+01,-1.759948683702784678e+01,-1.642534237599324243e+01,-2.325801650366099693e+01,-1.944064636990464123e+01,-9.788041112690869738e+00,-7.420195894427630279e+00,-7.511856889899063638e+00,-1.921582121359267603e+01,-1.371097349691386924e+01
-2.191038908134301977e+01,-8.603983425615030711e+00,-1.463543928721977316e+01,-2.282183423918496246e+01,-1.511159593141023905e+01,-2.176329269531382238e+01,-1.099277101086581254e+01,-9.714971204347174094e+00,-7.705188568122775195e+00,-1.166509775068574406e+01,-1.098751519038824398e+01,-7.347839549160323003e+00
